field_id,date,crop_type,variety,crop_age_days,growth_stage,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,wind_speed,solar_radiation,irrigation_amount,fertilizer_amount,disease_score,pest_count,ndvi,actual_yield
F-037,2026-08-24,Wheat,WB9719,60,Grain/Pod Filling,34.1,26.4,6.54,75.8,25.1,184.7,28.1,80.3,4.7,17.7,20.2,0.0,0.0,3.7,14,0.822,4.34
F-037,2026-08-25,Wheat,WB9719,61,Grain/Pod Filling,56.3,23.9,6.53,75.4,25.0,184.5,25.9,72.6,0.0,18.1,25.5,32.6,0.0,3.9,16,0.746,4.78
F-037,2026-08-26,Wheat,WB9719,62,Grain/Pod Filling,49.2,25.5,6.52,75.0,24.9,184.4,26.2,74.9,0.4,23.0,24.1,0.0,0.0,4.5,17,0.779,4.22
F-037,2026-08-27,Wheat,WB9719,63,Grain/Pod Filling,43.2,22.3,6.54,74.6,24.8,184.2,23.7,57.3,0.0,13.5,23.1,0.0,0.0,4.9,20,0.772,4.41
F-037,2026-08-28,Wheat,WB9719,64,Grain/Pod Filling,35.0,28.5,6.55,74.2,24.7,184.1,31.9,58.6,0.0,11.5,23.9,0.0,0.0,5.1,17,0.777,4.47
F-037,2026-08-29,Wheat,WB9719,65,Grain/Pod Filling,42.1,25.8,6.57,150.9,47.7,199.4,26.8,53.7,0.0,15.7,20.6,18.4,77.1,5.6,13,0.75,4.62
F-037,2026-08-30,Wheat,WB9719,66,Grain/Pod Filling,37.4,24.4,6.66,73.4,24.5,183.8,26.2,75.0,0.0,15.2,22.4,0.0,0.0,6.6,16,0.755,4.35
F-037,2026-08-31,Wheat,WB9719,67,Grain/Pod Filling,31.2,22.1,6.57,73.0,24.4,183.6,23.3,76.7,0.0,21.5,18.7,0.0,0.0,7.6,12,0.758,4.08
F-037,2026-09-01,Wheat,WB9719,68,Grain/Pod Filling,21.9,26.2,6.65,72.6,24.3,183.5,28.6,56.9,0.0,12.0,28.3,0.0,0.0,8.0,11,0.678,3.68
F-038,2026-08-18,Cotton,Deltapine DP1646,39,Flowering,60.5,29.6,6.55,119.2,52.5,64.3,30.7,77.8,15.3,12.3,14.1,0.0,0.0,4.3,8,0.776,2.27
F-038,2026-08-19,Cotton,Deltapine DP1646,40,Flowering,56.2,22.8,6.44,194.6,75.1,79.3,24.0,67.0,0.0,14.3,24.4,0.0,75.8,4.3,7,0.781,2.13
F-038,2026-08-20,Cotton,Deltapine DP1646,41,Flowering,48.2,23.3,6.46,118.4,52.3,64.0,26.5,61.2,0.0,7.4,31.0,0.0,0.0,3.9,8,0.815,2.08
F-038,2026-08-21,Cotton,Deltapine DP1646,42,Flowering,40.3,20.7,6.4,118.0,52.2,63.8,23.8,69.0,0.0,11.7,24.3,0.0,0.0,4.3,7,0.784,2.17
F-038,2026-08-22,Cotton,Deltapine DP1646,43,Flowering,38.0,17.9,6.51,117.6,52.1,63.7,17.5,79.9,0.7,12.1,15.8,0.0,0.0,3.6,9,0.756,2.02
F-038,2026-08-23,Cotton,Deltapine DP1646,44,Flowering,52.6,22.2,6.41,117.2,52.0,63.5,23.2,76.7,0.0,6.7,20.6,23.3,0.0,3.7,12,0.77,2.14
F-038,2026-08-24,Cotton,Deltapine DP1646,45,Flowering,49.0,21.3,6.5,116.8,51.9,63.4,22.8,54.1,0.0,12.4,20.9,0.0,0.0,4.3,12,0.779,2.26
F-038,2026-08-25,Cotton,Deltapine DP1646,46,Flowering,43.1,18.7,6.48,116.4,51.8,63.2,19.9,49.1,0.0,17.5,25.0,0.0,0.0,4.3,12,0.785,2.23
F-038,2026-08-26,Cotton,Deltapine DP1646,47,Flowering,37.1,15.8,6.43,116.0,51.7,63.1,17.3,62.8,0.0,18.8,25.2,0.0,0.0,5.2,11,0.757,2.14
F-038,2026-08-27,Cotton,Deltapine DP1646,48,Flowering,31.2,21.9,6.47,115.6,51.6,62.9,23.2,67.7,0.0,9.5,26.7,0.0,0.0,4.9,9,0.819,2.29
F-038,2026-08-28,Cotton,Deltapine DP1646,49,Flowering,49.7,16.7,6.46,115.2,51.5,62.8,18.3,78.9,0.0,7.3,20.5,27.5,0.0,5.1,9,0.784,2.32
F-038,2026-08-29,Cotton,Deltapine DP1646,50,Grain/Pod Filling,40.7,24.2,6.48,114.8,51.4,62.6,26.8,60.0,0.0,18.0,18.9,0.0,0.0,5.4,11,0.826,2.21
F-038,2026-08-30,Cotton,Deltapine DP1646,51,Grain/Pod Filling,34.7,23.4,6.45,114.4,51.3,62.5,24.4,54.6,0.0,16.1,17.2,0.0,0.0,5.4,8,0.784,2.03
F-038,2026-08-31,Cotton,Deltapine DP1646,52,Grain/Pod Filling,57.1,28.8,6.44,114.0,51.2,62.3,30.9,71.3,0.0,13.1,14.2,31.8,0.0,4.8,10,0.757,1.99
F-038,2026-09-01,Cotton,Deltapine DP1646,53,Grain/Pod Filling,51.5,20.6,6.44,113.6,51.1,62.2,22.0,61.5,0.0,11.1,25.5,0.0,0.0,4.9,7,0.772,2.28
F-039,2026-08-18,Cotton,Deltapine DP1646,51,Grain/Pod Filling,48.9,20.3,5.92,117.2,17.7,163.3,20.4,57.0,0.0,18.7,18.2,0.0,0.0,4.6,15,0.768,2.18
F-039,2026-08-19,Cotton,Deltapine DP1646,52,Grain/Pod Filling,45.3,19.3,5.99,116.8,17.6,163.1,21.1,59.8,0.0,17.1,19.8,0.0,0.0,4.0,15,0.791,2.3
F-039,2026-08-20,Cotton,Deltapine DP1646,53,Grain/Pod Filling,44.4,21.9,5.95,116.4,17.5,163.0,23.5,98.0,7.3,15.4,17.3,0.0,0.0,4.4,11,0.777,2.04
F-039,2026-08-21,Cotton,Deltapine DP1646,54,Grain/Pod Filling,35.5,22.7,5.88,116.0,17.4,162.8,26.3,60.7,0.0,20.4,21.5,0.0,0.0,5.4,10,0.796,2.14
F-039,2026-08-22,Cotton,Deltapine DP1646,55,Grain/Pod Filling,49.5,23.5,5.85,115.6,17.3,162.7,24.2,70.6,0.0,16.0,19.3,21.6,0.0,4.6,9,0.746,2.24
F-039,2026-08-23,Cotton,Deltapine DP1646,56,Grain/Pod Filling,55.1,20.8,5.91,115.2,17.2,162.5,22.5,81.3,13.8,11.7,18.1,0.0,0.0,5.6,10,0.751,2.09
F-039,2026-08-24,Cotton,Deltapine DP1646,57,Grain/Pod Filling,49.7,23.9,6.03,114.8,17.1,162.4,25.4,73.0,0.0,12.5,20.1,0.0,0.0,6.0,6,0.757,2.24
F-039,2026-08-25,Cotton,Deltapine DP1646,58,Grain/Pod Filling,42.2,25.0,5.97,114.4,17.0,162.2,25.9,65.0,0.0,21.8,15.6,0.0,0.0,5.5,9,0.796,2.15
F-039,2026-08-26,Cotton,Deltapine DP1646,59,Grain/Pod Filling,34.8,22.0,5.97,114.0,16.9,162.1,23.4,61.9,0.0,27.4,25.2,0.0,0.0,6.8,8,0.769,2.16
F-039,2026-08-27,Cotton,Deltapine DP1646,60,Grain/Pod Filling,43.0,21.9,5.89,113.6,16.8,161.9,22.7,67.0,14.6,15.7,11.0,0.0,0.0,6.7,4,0.794,2.05
F-039,2026-08-28,Cotton,Deltapine DP1646,61,Grain/Pod Filling,49.5,19.7,5.87,113.2,16.7,161.8,23.3,84.3,14.7,19.5,16.1,0.0,0.0,6.3,2,0.773,2.18
F-039,2026-08-29,Cotton,Deltapine DP1646,62,Grain/Pod Filling,43.4,20.7,5.96,112.8,16.6,161.6,21.3,66.4,0.0,12.4,24.1,0.0,0.0,6.3,4,0.812,2.35
F-039,2026-08-30,Cotton,Deltapine DP1646,63,Grain/Pod Filling,38.6,21.1,5.89,112.4,16.5,161.5,21.6,92.2,3.0,6.8,21.2,0.0,0.0,5.7,6,0.777,2.19
F-039,2026-08-31,Cotton,Deltapine DP1646,64,Grain/Pod Filling,47.1,23.4,5.92,112.0,16.4,161.3,23.8,49.9,0.0,9.0,24.5,18.8,0.0,6.0,6,0.779,2.09
F-039,2026-09-01,Cotton,Deltapine DP1646,65,Grain/Pod Filling,38.8,26.5,6.0,200.7,43.0,179.0,28.2,64.1,0.0,15.0,23.0,0.0,89.0,6.7,3,0.747,2.28
F-040,2026-08-18,Soybean,Asgrow AG36X6,49,Flowering,49.0,21.7,6.1,43.1,60.0,115.1,22.8,72.0,0.0,26.5,27.6,0.0,0.0,4.6,9,0.786,3.58
F-040,2026-08-19,Soybean,Asgrow AG36X6,50,Grain/Pod Filling,40.9,29.2,6.09,42.7,59.9,115.0,30.4,73.7,0.0,8.7,27.6,0.0,0.0,4.6,7,0.758,3.93
F-040,2026-08-20,Soybean,Asgrow AG36X6,51,Grain/Pod Filling,36.1,25.9,6.18,42.3,59.8,114.8,28.1,65.5,0.0,15.0,17.1,0.0,0.0,5.4,8,0.799,3.43
F-040,2026-08-21,Soybean,Asgrow AG36X6,52,Grain/Pod Filling,47.9,19.5,6.13,41.9,59.7,114.7,19.5,89.5,1.8,8.1,22.9,15.5,0.0,5.7,6,0.779,3.72
F-040,2026-08-22,Soybean,Asgrow AG36X6,53,Grain/Pod Filling,57.9,21.6,6.09,41.5,59.6,114.5,23.0,80.5,17.7,15.0,16.4,0.0,0.0,5.6,2,0.788,3.95
F-040,2026-08-23,Soybean,Asgrow AG36X6,54,Grain/Pod Filling,62.1,16.5,6.03,41.1,59.5,114.4,17.3,85.9,10.6,17.7,20.4,0.0,0.0,5.6,2,0.788,3.59
F-040,2026-08-24,Soybean,Asgrow AG36X6,55,Grain/Pod Filling,56.3,20.9,6.14,40.7,59.4,114.2,23.1,68.9,0.0,16.9,17.6,0.0,0.0,5.1,3,0.8,3.74
F-040,2026-08-25,Soybean,Asgrow AG36X6,56,Grain/Pod Filling,49.0,27.6,5.96,40.3,59.3,114.1,30.2,75.2,0.0,12.6,17.0,0.0,0.0,4.6,3,0.802,3.9
F-040,2026-08-26,Soybean,Asgrow AG36X6,57,Grain/Pod Filling,41.5,22.1,6.1,39.9,59.2,113.9,22.2,70.8,0.0,16.6,21.5,0.0,0.0,5.7,4,0.775,3.34
F-040,2026-08-27,Soybean,Asgrow AG36X6,58,Grain/Pod Filling,37.6,22.5,6.06,39.5,59.1,113.8,24.4,75.1,0.0,24.9,12.8,0.0,0.0,6.1,3,0.813,3.83
F-040,2026-08-28,Soybean,Asgrow AG36X6,59,Grain/Pod Filling,49.7,23.9,6.05,39.1,59.0,113.6,26.9,62.8,0.0,8.1,24.1,18.4,0.0,6.3,6,0.752,3.6
F-040,2026-08-29,Soybean,Asgrow AG36X6,60,Grain/Pod Filling,42.3,21.4,6.15,38.7,58.9,113.5,23.6,66.4,0.0,23.4,24.8,0.0,0.0,6.8,5,0.785,3.85
F-040,2026-08-30,Soybean,Asgrow AG36X6,61,Grain/Pod Filling,35.2,26.4,6.12,38.3,58.8,113.3,28.4,72.2,0.0,22.2,25.1,0.0,0.0,7.4,7,0.826,3.42
F-040,2026-08-31,Soybean,Asgrow AG36X6,62,Grain/Pod Filling,36.6,19.8,6.03,37.9,58.7,113.2,20.5,83.8,8.9,17.7,21.5,0.0,0.0,7.7,5,0.768,3.34
F-040,2026-09-01,Soybean,Asgrow AG36X6,63,Grain/Pod Filling,85.0,22.5,6.12,37.5,58.6,113.0,24.6,81.1,51.1,10.2,8.0,26.8,0.0,7.5,3,0.781,3.55
F-041,2026-08-18,Wheat,WB9719,84,Maturity,48.0,21.9,5.88,87.0,24.6,145.6,23.2,55.6,0.0,20.8,25.2,0.0,0.0,29.0,12,0.743,4.11
F-041,2026-08-19,Wheat,WB9719,85,Maturity,40.7,23.5,5.91,86.6,24.5,145.4,25.0,69.8,0.0,18.3,11.2,0.0,0.0,31.7,12,0.706,4.07
F-041,2026-08-20,Wheat,WB9719,86,Maturity,32.4,25.6,5.92,86.2,24.4,145.3,26.9,85.1,0.0,12.3,17.6,0.0,0.0,34.2,11,0.71,3.7
F-041,2026-08-21,Wheat,WB9719,87,Maturity,46.0,25.9,5.94,85.8,24.3,145.1,26.1,56.0,0.0,16.4,20.0,24.4,0.0,34.7,10,0.725,3.76
F-041,2026-08-22,Wheat,WB9719,88,Maturity,39.7,25.8,5.93,85.4,24.2,145.0,26.7,70.5,0.0,12.3,23.0,0.0,0.0,38.5,8,0.713,4.01
F-041,2026-08-23,Wheat,WB9719,89,Maturity,55.0,21.0,5.98,85.0,24.1,144.8,22.1,76.6,0.0,20.0,21.4,23.5,0.0,41.4,11,0.683,3.94
F-041,2026-08-24,Wheat,WB9719,90,Maturity,49.4,29.6,5.88,84.6,24.0,144.7,31.5,50.9,0.0,12.9,18.8,0.0,0.0,41.7,10,0.67,3.81
F-041,2026-08-25,Wheat,WB9719,91,Maturity,43.5,29.2,5.9,84.2,23.9,144.5,32.1,73.6,0.0,8.7,28.6,0.0,0.0,44.2,9,0.704,3.84
F-041,2026-08-26,Wheat,WB9719,92,Maturity,35.6,24.1,5.94,83.8,23.8,144.4,26.1,66.6,0.0,9.0,18.5,0.0,0.0,48.1,5,0.735,3.79
F-041,2026-08-27,Wheat,WB9719,93,Maturity,47.4,25.8,5.83,83.4,23.7,144.2,28.9,65.8,0.0,5.4,20.4,22.8,0.0,51.7,5,0.673,3.55
F-041,2026-08-28,Wheat,WB9719,94,Maturity,41.4,22.0,5.89,83.0,23.6,144.1,21.5,74.9,0.0,11.6,18.5,0.0,0.0,55.2,2,0.694,3.71
F-041,2026-08-29,Wheat,WB9719,95,Maturity,34.7,27.9,5.88,82.6,23.5,143.9,28.9,63.0,0.0,22.6,31.9,0.0,0.0,56.0,2,0.642,3.51
F-041,2026-08-30,Wheat,WB9719,96,Maturity,42.2,24.2,5.87,82.2,23.4,143.8,26.3,65.7,0.0,10.6,22.8,18.1,0.0,58.6,2,0.659,3.61
F-041,2026-08-31,Wheat,WB9719,97,Maturity,36.7,22.9,5.87,81.8,23.3,143.6,26.0,51.6,0.0,14.3,20.9,0.0,0.0,59.1,2,0.671,3.37
F-041,2026-09-01,Wheat,WB9719,98,Maturity,31.6,23.1,5.86,81.4,23.2,143.5,26.4,74.6,0.0,15.2,27.4,0.0,0.0,61.5,5,0.659,3.38
F-042,2026-08-18,Rice,Titan Hybrid,41,Flowering,47.6,20.4,6.68,92.0,37.9,77.5,21.0,60.4,0.0,9.8,13.6,0.0,0.0,5.1,10,0.779,5.65
F-042,2026-08-19,Rice,Titan Hybrid,42,Flowering,42.0,21.4,6.6,91.6,37.8,77.4,22.4,65.7,0.0,6.4,32.0,0.0,0.0,4.9,12,0.757,5.59
F-042,2026-08-20,Rice,Titan Hybrid,43,Flowering,34.2,26.7,6.65,91.2,37.7,77.2,29.2,47.3,0.0,13.6,21.5,0.0,0.0,4.3,15,0.761,5.89
F-042,2026-08-21,Rice,Titan Hybrid,44,Flowering,28.8,26.0,6.7,90.8,37.6,77.1,28.8,44.1,0.0,11.2,24.5,0.0,0.0,3.7,15,0.766,5.49
F-042,2026-08-22,Rice,Titan Hybrid,45,Flowering,23.0,22.5,6.66,90.4,37.5,76.9,23.1,83.5,0.0,14.4,26.8,0.0,0.0,4.3,11,0.756,5.29
F-042,2026-08-23,Rice,Titan Hybrid,46,Flowering,31.0,24.5,6.66,90.0,37.4,76.8,26.2,69.1,0.0,19.5,24.5,18.1,0.0,4.3,10,0.793,6.01
F-042,2026-08-24,Rice,Titan Hybrid,47,Flowering,50.4,20.7,6.67,89.6,37.3,76.6,20.4,83.1,10.7,6.6,24.9,16.1,0.0,6.0,9,0.777,6.05
F-042,2026-08-25,Rice,Titan Hybrid,48,Flowering,45.2,25.2,6.58,89.2,37.2,76.5,27.3,57.3,0.0,17.1,20.2,0.0,0.0,5.8,11,0.752,5.88
F-042,2026-08-26,Rice,Titan Hybrid,49,Flowering,52.5,25.3,6.66,88.8,37.1,76.3,26.3,85.6,19.6,12.2,15.3,0.0,0.0,5.6,11,0.777,6.01
F-042,2026-08-27,Rice,Titan Hybrid,50,Grain/Pod Filling,52.2,20.6,6.75,88.4,37.0,76.2,21.1,75.0,3.9,20.4,17.8,0.0,0.0,5.3,11,0.798,5.51
F-042,2026-08-28,Rice,Titan Hybrid,51,Grain/Pod Filling,46.8,22.7,6.68,88.0,36.9,76.0,24.3,31.5,0.0,15.3,19.5,0.0,0.0,5.0,10,0.706,6.14
F-042,2026-08-29,Rice,Titan Hybrid,52,Grain/Pod Filling,50.7,19.6,6.64,87.6,36.8,75.9,20.9,63.7,9.6,13.5,14.8,0.0,0.0,5.0,7,0.753,5.78
F-042,2026-08-30,Rice,Titan Hybrid,53,Grain/Pod Filling,40.6,27.2,6.58,87.2,36.7,75.7,29.9,61.9,0.0,20.5,25.8,0.0,0.0,5.6,10,0.747,6.34
F-042,2026-08-31,Rice,Titan Hybrid,54,Grain/Pod Filling,33.4,27.0,6.75,86.8,36.6,75.6,29.3,62.6,0.0,8.7,26.9,0.0,0.0,5.2,13,0.773,6.14
F-042,2026-09-01,Rice,Titan Hybrid,55,Grain/Pod Filling,25.3,31.8,6.67,86.4,36.5,75.4,35.3,66.0,0.0,14.5,19.6,0.0,0.0,5.1,16,0.731,4.63
F-043,2026-08-18,Rice,Diamond Long-Grain,36,Flowering,48.5,24.7,7.3,96.7,17.8,168.1,26.0,66.2,0.0,10.5,27.4,0.0,0.0,5.2,9,0.801,5.89
F-043,2026-08-19,Rice,Diamond Long-Grain,37,Flowering,41.8,22.9,7.21,96.3,17.7,167.9,25.2,51.0,0.0,20.9,25.5,0.0,0.0,5.1,11,0.773,6.16
F-043,2026-08-20,Rice,Diamond Long-Grain,38,Flowering,41.7,18.9,7.25,95.9,17.6,167.8,21.1,71.0,4.6,24.5,22.5,0.0,0.0,5.5,13,0.797,5.35
F-043,2026-08-21,Rice,Diamond Long-Grain,39,Flowering,35.2,20.4,7.31,95.5,17.5,167.6,21.9,61.2,0.0,17.9,15.6,0.0,0.0,5.5,9,0.794,5.84
F-043,2026-08-22,Rice,Diamond Long-Grain,40,Flowering,31.2,27.6,7.31,171.8,40.4,182.8,28.7,81.1,0.0,20.8,25.5,0.0,76.6,5.8,6,0.774,6.2
F-043,2026-08-23,Rice,Diamond Long-Grain,41,Flowering,42.2,26.7,7.24,94.7,17.3,167.3,27.6,74.9,0.0,19.6,23.2,17.2,0.0,5.5,7,0.803,6.08
F-043,2026-08-24,Rice,Diamond Long-Grain,42,Flowering,34.3,23.5,7.29,94.3,17.2,167.2,26.9,62.6,0.0,18.3,12.9,0.0,0.0,5.9,8,0.769,5.68
F-043,2026-08-25,Rice,Diamond Long-Grain,43,Flowering,51.5,19.3,7.26,93.9,17.1,167.0,21.9,61.4,0.0,16.2,23.3,26.2,0.0,5.3,9,0.783,5.95
F-043,2026-08-26,Rice,Diamond Long-Grain,44,Flowering,47.4,23.4,7.25,93.5,17.0,166.9,25.9,84.5,0.0,17.4,23.9,0.0,0.0,4.5,10,0.794,5.65
F-043,2026-08-27,Rice,Diamond Long-Grain,45,Flowering,41.2,27.2,7.23,93.1,16.9,166.7,29.6,78.6,0.0,7.1,19.0,0.0,0.0,4.9,7,0.778,5.8
F-043,2026-08-28,Rice,Diamond Long-Grain,46,Flowering,30.2,28.1,7.33,92.7,16.8,166.6,31.2,49.9,0.0,16.7,20.8,0.0,0.0,5.0,7,0.726,5.7
F-043,2026-08-29,Rice,Diamond Long-Grain,47,Flowering,49.1,20.3,7.24,92.3,16.7,166.4,20.9,85.8,3.5,18.2,22.4,25.6,0.0,4.8,7,0.75,6.0
F-043,2026-08-30,Rice,Diamond Long-Grain,48,Flowering,42.6,23.0,7.33,91.9,16.6,166.3,25.2,52.4,0.0,18.4,14.3,0.0,0.0,3.6,6,0.794,6.05
F-043,2026-08-31,Rice,Diamond Long-Grain,49,Flowering,38.9,21.8,7.25,91.5,16.5,166.1,22.6,56.8,0.0,14.1,20.3,0.0,0.0,2.7,7,0.771,6.17
F-043,2026-09-01,Rice,Diamond Long-Grain,50,Grain/Pod Filling,61.6,22.0,7.26,91.1,16.4,166.0,23.1,60.2,0.0,13.8,24.3,31.4,0.0,2.4,8,0.788,5.6
F-044,2026-08-18,Wheat,LCS Sonic,75,Maturity,49.1,24.1,7.35,125.5,49.6,169.3,25.3,71.1,0.0,14.5,15.0,0.0,0.0,31.6,6,0.716,4.17
F-044,2026-08-19,Wheat,LCS Sonic,76,Maturity,42.2,21.8,7.33,125.1,49.5,169.1,22.9,71.6,0.0,3.8,20.5,0.0,0.0,33.4,6,0.75,4.04
F-044,2026-08-20,Wheat,LCS Sonic,77,Maturity,37.4,21.1,7.34,124.7,49.4,169.0,22.6,80.6,1.3,18.9,22.5,0.0,0.0,37.2,9,0.696,3.92
F-044,2026-08-21,Wheat,LCS Sonic,78,Maturity,45.0,28.9,7.34,124.3,49.3,168.8,30.8,68.6,0.0,10.5,23.7,17.9,0.0,40.5,11,0.721,3.85
F-044,2026-08-22,Wheat,LCS Sonic,79,Maturity,36.7,26.9,7.35,123.9,49.2,168.7,29.6,85.2,0.0,17.6,30.2,0.0,0.0,43.1,13,0.672,3.85
F-044,2026-08-23,Wheat,LCS Sonic,80,Maturity,54.6,23.7,7.38,123.5,49.1,168.5,25.7,69.9,0.0,14.7,22.3,29.9,0.0,46.5,9,0.701,4.02
F-044,2026-08-24,Wheat,LCS Sonic,81,Maturity,46.9,23.3,7.2,123.1,49.0,168.4,24.0,76.8,0.0,25.9,25.4,0.0,0.0,49.3,9,0.729,4.01
F-044,2026-08-25,Wheat,LCS Sonic,82,Maturity,48.1,20.2,7.32,122.7,48.9,168.2,22.3,98.0,8.2,13.7,18.5,0.0,0.0,52.4,9,0.699,3.58
F-044,2026-08-26,Wheat,LCS Sonic,83,Maturity,38.7,24.1,7.29,122.3,48.8,168.1,25.3,70.1,0.0,5.0,21.9,0.0,0.0,54.3,8,0.693,3.69
F-044,2026-08-27,Wheat,LCS Sonic,84,Maturity,52.7,21.7,7.31,121.9,48.7,167.9,23.0,58.6,0.0,15.5,27.5,23.6,0.0,55.1,5,0.68,3.54
F-044,2026-08-28,Wheat,LCS Sonic,85,Maturity,48.7,22.1,7.29,121.5,48.6,167.8,23.5,54.5,0.0,13.4,27.1,0.0,0.0,55.8,6,0.686,3.52
F-044,2026-08-29,Wheat,LCS Sonic,86,Maturity,41.2,24.7,7.27,121.1,48.5,167.6,26.3,67.2,0.0,13.6,24.6,0.0,0.0,59.7,6,0.724,3.58
F-044,2026-08-30,Wheat,LCS Sonic,87,Maturity,32.4,23.7,7.27,120.7,48.4,167.5,25.3,71.6,0.0,21.0,23.0,0.0,0.0,62.3,7,0.676,3.3
F-044,2026-08-31,Wheat,LCS Sonic,88,Maturity,29.5,18.4,7.35,120.3,48.3,167.3,20.0,67.4,0.0,13.2,24.8,0.0,0.0,65.0,5,0.629,3.07
F-044,2026-09-01,Wheat,LCS Sonic,89,Maturity,49.6,22.9,7.28,119.9,48.2,167.2,27.3,54.6,0.0,12.8,18.0,31.8,0.0,65.4,7,0.663,3.57
F-045,2026-08-18,Rice,Diamond Long-Grain,72,Grain/Pod Filling,67.5,17.6,6.31,26.7,44.5,96.5,19.0,77.3,17.9,13.3,10.5,0.0,0.0,5.0,76,0.725,4.77
F-045,2026-08-19,Rice,Diamond Long-Grain,73,Grain/Pod Filling,61.0,28.2,6.25,26.3,44.4,96.3,31.0,64.1,0.0,15.2,26.5,0.0,0.0,4.4,76,0.733,4.52
F-045,2026-08-20,Rice,Diamond Long-Grain,74,Grain/Pod Filling,72.6,20.9,6.39,25.9,44.3,96.2,23.3,86.8,22.5,17.5,18.9,0.0,0.0,5.0,76,0.763,4.93
F-045,2026-08-21,Rice,Diamond Long-Grain,75,Maturity,67.8,21.9,6.26,25.5,44.2,96.0,23.8,64.3,0.0,14.1,19.3,0.0,0.0,4.7,86,0.701,4.63
F-045,2026-08-22,Rice,Diamond Long-Grain,76,Maturity,60.6,23.9,6.23,25.1,44.1,95.9,23.4,70.1,0.0,9.9,16.8,0.0,0.0,5.4,86,0.7,4.38
F-045,2026-08-23,Rice,Diamond Long-Grain,77,Maturity,54.7,23.3,6.27,24.7,44.0,95.7,23.4,64.8,0.0,26.1,18.8,0.0,0.0,4.8,83,0.677,4.39
F-045,2026-08-24,Rice,Diamond Long-Grain,78,Maturity,51.1,19.7,6.34,24.3,43.9,95.6,21.5,59.9,0.0,23.9,20.2,0.0,0.0,4.9,87,0.675,4.28
F-045,2026-08-25,Rice,Diamond Long-Grain,79,Maturity,44.9,25.3,6.32,23.9,43.8,95.4,26.9,55.3,0.0,5.8,16.0,0.0,0.0,4.6,88,0.72,4.24
F-045,2026-08-26,Rice,Diamond Long-Grain,80,Maturity,36.2,25.3,6.24,23.5,43.7,95.3,26.7,63.0,0.0,20.4,22.3,0.0,0.0,4.5,96,0.683,4.29
F-045,2026-08-27,Rice,Diamond Long-Grain,81,Maturity,42.6,27.6,6.31,23.1,43.6,95.1,30.3,94.5,18.1,15.7,26.2,0.0,0.0,4.2,99,0.695,4.43
F-045,2026-08-28,Rice,Diamond Long-Grain,82,Maturity,32.8,31.7,6.2,22.7,43.5,95.0,34.0,47.4,0.0,10.1,27.7,0.0,0.0,2.7,98,0.665,3.4
F-045,2026-08-29,Rice,Diamond Long-Grain,83,Maturity,42.4,26.2,6.28,22.3,43.4,94.8,27.9,61.7,0.0,8.1,16.4,18.1,0.0,3.3,104,0.705,4.05
F-045,2026-08-30,Rice,Diamond Long-Grain,84,Maturity,51.8,25.6,6.24,21.9,43.3,94.7,27.4,91.5,21.6,6.4,19.0,0.0,0.0,3.3,105,0.679,4.04
F-045,2026-08-31,Rice,Diamond Long-Grain,85,Maturity,45.2,28.1,6.39,21.5,43.2,94.5,29.6,54.4,0.0,8.7,18.7,0.0,0.0,3.2,108,0.678,4.17
F-045,2026-09-01,Rice,Diamond Long-Grain,86,Maturity,38.8,25.6,6.36,21.1,43.1,94.4,27.0,67.1,0.0,4.1,18.6,0.0,0.0,2.9,119,0.682,3.81
F-046,2026-08-18,Rice,Titan Hybrid,45,Flowering,49.5,17.8,6.5,91.5,28.4,170.6,19.1,96.4,2.2,9.3,24.5,0.0,0.0,4.4,13,0.811,6.15
F-046,2026-08-19,Rice,Titan Hybrid,46,Flowering,43.1,24.1,6.45,91.1,28.3,170.4,24.8,58.7,0.0,14.1,12.9,0.0,0.0,4.2,14,0.783,6.13
F-046,2026-08-20,Rice,Titan Hybrid,47,Flowering,36.8,24.6,6.52,90.7,28.2,170.3,27.4,64.3,0.0,10.1,22.1,0.0,0.0,3.9,12,0.783,5.98
F-046,2026-08-21,Rice,Titan Hybrid,48,Flowering,56.6,23.2,6.53,90.3,28.1,170.1,26.2,98.0,7.6,15.2,26.1,21.4,0.0,4.0,10,0.764,6.07
F-046,2026-08-22,Rice,Titan Hybrid,49,Flowering,49.0,23.0,6.53,89.9,28.0,170.0,25.9,60.4,0.0,8.7,19.1,0.0,0.0,4.0,11,0.776,5.89
F-046,2026-08-23,Rice,Titan Hybrid,50,Grain/Pod Filling,44.6,21.3,6.54,89.5,27.9,169.8,21.5,52.0,0.0,10.3,20.8,0.0,0.0,4.0,13,0.759,5.99
F-046,2026-08-24,Rice,Titan Hybrid,51,Grain/Pod Filling,38.3,22.3,6.46,89.1,27.8,169.7,25.3,72.3,0.0,7.6,28.0,0.0,0.0,3.2,14,0.789,5.57
F-046,2026-08-25,Rice,Titan Hybrid,52,Grain/Pod Filling,45.4,27.0,6.48,88.7,27.7,169.5,29.0,67.6,0.0,12.2,26.8,16.2,0.0,3.0,15,0.763,6.21
F-046,2026-08-26,Rice,Titan Hybrid,53,Grain/Pod Filling,39.1,22.7,6.59,88.3,27.6,169.4,24.3,63.9,0.0,16.7,19.2,0.0,0.0,2.0,18,0.792,5.77
